player_id,web_name,first_name,second_name,team,team_short_name,position,price_millions,selected_by_percent,transfers_in,transfers_out,status,chance_of_playing_next_round,news,captured_at
482,Hudson-Odoi,Callum,Hudson-Odoi,Nott'm Forest,NFO,MID,6.0,0.0,0,0,d,75,Thigh injury - 75% chance of playing,2026-07-28T16:37:26.460290+00:00
212,Hughes,Will,Hughes,Crystal Palace,CRY,MID,4.5,10.4,0,0,a,,,2026-07-28T16:37:26.460290+00:00
278,Hughes,Charlie,Hughes,Hull City,HUL,DEF,4.0,2.2,0,0,a,,,2026-07-28T16:37:26.460290+00:00
534,Hume,Trai,Hume,Sunderland,SUN,DEF,4.5,1.4,0,0,a,,,2026-07-28T16:37:26.460290+00:00
484,Hutchinson,Omari,Hutchinson,Nott'm Forest,NFO,MID,5.5,0.2,0,0,a,,,2026-07-28T16:37:26.460290+00:00
118,Igor,Igor Julio,dos Santos de Paulo,Brighton,BHA,DEF,4.5,0.1,0,0,a,,,2026-07-28T16:37:26.460290+00:00
491,Igor Jesus,Igor Jesus,Maciel da Cruz,Nott'm Forest,NFO,FWD,6.0,4.4,0,0,a,,,2026-07-28T16:37:26.460290+00:00
49,Iling Jr,Samuel,Iling-Junior,Aston Villa,AVL,MID,5.0,0.0,0,0,a,,,2026-07-28T16:37:26.460290+00:00
240,Iroegbunam,Tim,Iroegbunam,Everton,EVE,MID,5.0,0.1,0,0,a,,,2026-07-28T16:37:26.460290+00:00
379,Isak,Alexander,Isak,Liverpool,LIV,FWD,9.0,11.6,0,0,a,,,2026-07-28T16:37:26.460290+00:00
553,Isidor,Wilson,Isidor,Sunderland,SUN,FWD,5.5,1.3,0,0,a,,,2026-07-28T16:37:26.460290+00:00
261,Iwobi,Alex,Iwobi,Fulham,FUL,MID,5.5,0.9,0,0,a,,,2026-07-28T16:37:26.460290+00:00
65,J.Araujo,Julián,Araujo Zúñiga,Bournemouth,BOU,DEF,4.5,0.1,0,0,a,,,2026-07-28T16:37:26.460290+00:00
255,J.Cuenca,Jorge,Cuenca Barreno,Fulham,FUL,DEF,4.5,0.0,0,0,a,,,2026-07-28T16:37:26.460290+00:00
434,J.Fletcher,Jack,Fletcher,Man Utd,MUN,MID,5.0,0.0,0,0,a,,,2026-07-28T16:37:26.460290+00:00
457,J.Murphy,Jacob,Murphy,Newcastle,NEW,MID,6.0,0.2,0,0,a,,,2026-07-28T16:37:26.460290+00:00
219,J.Rak-Sakyi,Jesurun,Rak-Sakyi,Crystal Palace,CRY,MID,5.0,0.0,0,0,a,,,2026-07-28T16:37:26.460290+00:00
456,J.Ramsey,Jacob,Ramsey,Newcastle,NEW,MID,5.0,0.5,0,0,a,,,2026-07-28T16:37:26.460290+00:00
5,J.Timber,Jurriën,Timber,Arsenal,ARS,DEF,6.5,0.6,0,0,i,0,Groin injury - Expected back 21 Aug,2026-07-28T16:37:26.460290+00:00
283,Jacob,Matty,Jacob,Hull City,HUL,DEF,4.0,0.1,0,0,a,,,2026-07-28T16:37:26.460290+00:00
362,Jacquet,Jeremy,Jacquet,Liverpool,LIV,DEF,5.0,2.4,0,0,a,100,,2026-07-28T16:37:26.460290+00:00
474,Jair Cunha,Jair,Paula da Cunha Filho,Nott'm Forest,NFO,DEF,4.5,0.9,0,0,a,,,2026-07-28T16:37:26.460290+00:00
142,James,Reece,James,Chelsea,CHE,DEF,5.5,8.1,0,0,a,,,2026-07-28T16:37:26.460290+00:00
343,James,Daniel,James,Leeds,LEE,MID,5.0,0.1,0,0,a,,,2026-07-28T16:37:26.460290+00:00
98,Janelt,Vitaly,Janelt,Brentford,BRE,MID,5.0,0.1,0,0,a,,,2026-07-28T16:37:26.460290+00:00
444,Jaouen,Ewen,Jaouen,Newcastle,NEW,GK,4.5,0.1,0,0,a,,,2026-07-28T16:37:26.460290+00:00
354,Jaros,Vitezslav,Jaros,Liverpool,LIV,GK,4.0,0.1,0,0,a,,,2026-07-28T16:37:26.460290+00:00
97,Jensen,Mathias,Jensen,Brentford,BRE,MID,5.5,0.1,0,0,a,,,2026-07-28T16:37:26.460290+00:00
92,Ji-soo,Kim,Ji-soo,Brentford,BRE,DEF,4.5,0.0,0,0,a,,,2026-07-28T16:37:26.460290+00:00
550,Jocelin.T,Djiamgone Jocelin Ta,Bi,Sunderland,SUN,MID,5.0,0.0,0,0,a,,,2026-07-28T16:37:26.460290+00:00
458,Joelinton,Joelinton Cássio,Apolinário de Lira,Newcastle,NEW,MID,5.5,0.0,0,0,d,75,Thigh injury - 75% chance of playing,2026-07-28T16:37:26.460290+00:00
468,John,John Victor,Maciel Furtado,Nott'm Forest,NFO,GK,4.5,0.1,0,0,a,,,2026-07-28T16:37:26.460290+00:00
209,Johnson,Brennan,Johnson,Crystal Palace,CRY,MID,6.0,0.2,0,0,a,,,2026-07-28T16:37:26.460290+00:00
307,Johnson,Ben,Johnson,Ipswich Town,IPS,DEF,4.0,0.1,0,0,a,,,2026-07-28T16:37:26.460290+00:00
165,João Pedro,João Pedro,Junqueira de Jesus,Chelsea,CHE,FWD,7.5,50.6,0,0,a,,,2026-07-28T16:37:26.460290+00:00
332,Justin,James,Justin,Leeds,LEE,DEF,4.5,0.5,0,0,a,,,2026-07-28T16:37:26.460290+00:00
141,Jörgensen,Filip,Jörgensen,Chelsea,CHE,GK,5.0,0.1,0,0,a,,,2026-07-28T16:37:26.460290+00:00
493,Kalimuendo,Arnaud,Kalimuendo,Nott'm Forest,NFO,FWD,5.5,0.1,0,0,a,,,2026-07-28T16:37:26.460290+00:00
214,Kamada,Daichi,Kamada,Crystal Palace,CRY,MID,5.0,0.3,0,0,a,,,2026-07-28T16:37:26.460290+00:00
293,Kamara,Abu,Kamara,Hull City,HUL,MID,5.0,0.1,0,0,a,,,2026-07-28T16:37:26.460290+00:00
47,Kamara,Boubacar,Kamara,Aston Villa,AVL,MID,5.0,0.1,0,0,d,75,Knee injury - 75% chance of playing,2026-07-28T16:37:26.460290+00:00
88,Kayode,Michael,Kayode,Brentford,BRE,DEF,4.5,4.8,0,0,a,,,2026-07-28T16:37:26.460290+00:00
231,Keane,Michael,Keane,Everton,EVE,DEF,5.0,1.5,0,0,a,,,2026-07-28T16:37:26.460290+00:00
82,Kelleher,Caoimhín,Kelleher,Brentford,BRE,GK,5.0,5.5,0,0,a,,,2026-07-28T16:37:26.460290+00:00
358,Kerkez,Milos,Kerkez,Liverpool,LIV,DEF,5.5,6.3,0,0,a,,,2026-07-28T16:37:26.460290+00:00
177,Kesler-Hayden,Kaine,Kesler-Hayden,Coventry City,COV,DEF,4.0,0.1,0,0,a,,,2026-07-28T16:37:26.460290+00:00
263,Kevin,Kevin,Santos Lopes de Macedo,Fulham,FUL,MID,5.5,0.1,0,0,a,,,2026-07-28T16:37:26.460290+00:00
393,Khusanov,Abdukodir,Khusanov,Man City,MCI,DEF,5.5,2.0,0,0,a,,,2026-07-28T16:37:26.460290+00:00
228,King,Tom,King,Everton,EVE,GK,4.5,0.1,0,0,a,,,2026-07-28T16:37:26.460290+00:00
268,King,Josh,King,Fulham,FUL,MID,5.5,0.1,0,0,a,,,2026-07-28T16:37:26.460290+00:00
496,Kinsky,Antonín,Kinský,Spurs,TOT,GK,4.5,17.1,0,0,a,,,2026-07-28T16:37:26.460290+00:00
303,Kipré,Cédric,Kipré,Ipswich Town,IPS,DEF,4.0,0.3,0,0,a,,,2026-07-28T16:37:26.460290+00:00
174,Kitching,Liam,Kitching,Coventry City,COV,DEF,4.0,0.4,0,0,a,,,2026-07-28T16:37:26.460290+00:00
70,Kluivert,Justin,Kluivert,Bournemouth,BOU,MID,6.0,0.8,0,0,a,,,2026-07-28T16:37:26.460290+00:00
31,Konsa,Ezri,Konsa Ngoyo,Aston Villa,AVL,DEF,4.5,18.8,0,0,a,,,2026-07-28T16:37:26.460290+00:00
138,Kostoulas,Charalampos,Kostoulas,Brighton,BHA,FWD,5.5,0.3,0,0,a,,,2026-07-28T16:37:26.460290+00:00
381,Koumas,Lewis,Koumas,Liverpool,LIV,MID,5.0,0.0,0,0,a,,,2026-07-28T16:37:26.460290+00:00
406,Kovačić,Mateo,Kovačić,Man City,MCI,MID,5.5,0.0,0,0,a,,,2026-07-28T16:37:26.460290+00:00
78,Kroupi.Jr,Junior,Kroupi,Bournemouth,BOU,MID,7.5,13.0,0,0,a,,,2026-07-28T16:37:26.460290+00:00
512,Kudus,Mohammed,Kudus,Spurs,TOT,MID,6.5,0.3,0,0,d,75,Thigh injury - 75% chance of playing,2026-07-28T16:37:26.460290+00:00
521,Kulusevski,Dejan,Kulusevski,Spurs,TOT,MID,6.5,0.0,0,0,i,0,Knee injury - Unknown return date,2026-07-28T16:37:26.460290+00:00
272,Kusi-Asare,Jonah,Kusi-Asare,Fulham,FUL,FWD,4.5,8.6,0,0,a,,,2026-07-28T16:37:26.460290+00:00
459,L.Miley,Lewis,Miley,Newcastle,NEW,MID,5.5,0.0,0,0,i,0,Leg injury - Expected back 30 Aug,2026-07-28T16:37:26.460290+00:00
435,Lacey,Shea,Lacey,Man Utd,MUN,MID,5.0,0.1,0,0,a,,,2026-07-28T16:37:26.460290+00:00
200,Lacroix,Maxence,Lacroix,Crystal Palace,CRY,DEF,6.0,11.9,0,0,a,,,2026-07-28T16:37:26.460290+00:00
412,Lammens,Senne,Lammens,Man Utd,MUN,GK,5.0,20.0,0,0,a,,,2026-07-28T16:37:26.460290+00:00
179,Latibeaudiere,Joel,Latibeaudiere,Coventry City,COV,DEF,4.0,0.1,0,0,a,,,2026-07-28T16:37:26.460290+00:00
161,Lavia,Roméo,Lavia,Chelsea,CHE,MID,5.0,0.1,0,0,a,,,2026-07-28T16:37:26.460290+00:00
251,Lecomte,Benjamin,Lecomte,Fulham,FUL,GK,4.0,1.5,0,0,a,,,2026-07-28T16:37:26.460290+00:00
250,Leno,Bernd,Leno,Fulham,FUL,GK,4.5,3.2,0,0,a,,,2026-07-28T16:37:26.460290+00:00
363,Leoni,Giovanni,Leoni,Liverpool,LIV,DEF,4.0,0.1,0,0,i,0,Knee injury - Unknown return date,2026-07-28T16:37:26.460290+00:00
213,Lerma,Jefferson,Lerma Solís,Crystal Palace,CRY,MID,5.0,0.1,0,0,a,,,2026-07-28T16:37:26.460290+00:00
395,Lewis,Rico,Lewis,Man City,MCI,DEF,4.5,0.2,0,0,a,,,2026-07-28T16:37:26.460290+00:00
86,Lewis-Potter,Keane,Lewis-Potter,Brentford,BRE,MID,5.5,0.6,0,0,a,,,2026-07-28T16:37:26.460290+00:00
7,Lewis-Skelly,Myles,Lewis-Skelly,Arsenal,ARS,MID,5.5,0.3,0,0,a,,,2026-07-28T16:37:26.460290+00:00
37,Lindelöf,Victor,Lindelöf,Aston Villa,AVL,DEF,4.5,0.2,0,0,a,,,2026-07-28T16:37:26.460290+00:00
450,Livramento,Tino,Livramento,Newcastle,NEW,DEF,5.0,0.1,0,0,d,75,Calf injury - 75% chance of playing,2026-07-28T16:37:26.460290+00:00
276,Lo-Tutala,Thimothée,Lo-Tutala,Hull City,HUL,GK,4.0,0.2,0,0,a,,,2026-07-28T16:37:26.460290+00:00
339,Longstaff,Sean,Longstaff,Leeds,LEE,MID,5.0,0.2,0,0,a,,,2026-07-28T16:37:26.460290+00:00
361,Lucky,Wellity,Lucky,Liverpool,LIV,DEF,4.0,0.1,0,0,a,,,2026-07-28T16:37:26.460290+00:00
267,Lukić,Saša,Lukić,Fulham,FUL,MID,5.0,0.1,0,0,a,,,2026-07-28T16:37:26.460290+00:00
29,M.Bizot,Marco,Bizot,Aston Villa,AVL,GK,4.5,0.1,0,0,a,,,2026-07-28T16:37:26.460290+00:00
217,M.França,Matheus,França de Oliveira,Crystal Palace,CRY,MID,5.0,0.1,0,0,a,,,2026-07-28T16:37:26.460290+00:00
150,M.Sarr,Mamadou,Sarr,Chelsea,CHE,DEF,4.5,0.1,0,0,a,,,2026-07-28T16:37:26.460290+00:00
36,Maatsen,Ian,Maatsen,Aston Villa,AVL,DEF,4.5,0.6,0,0,a,,,2026-07-28T16:37:26.460290+00:00
372,Mac Allister,Alexis,Mac Allister,Liverpool,LIV,MID,5.5,1.9,0,0,a,,,2026-07-28T16:37:26.460290+00:00
515,Maddison,James,Maddison,Spurs,TOT,MID,6.5,2.5,0,0,a,,,2026-07-28T16:37:26.460290+00:00
16,Madueke,Noni,Madueke,Arsenal,ARS,MID,6.5,0.4,0,0,a,,,2026-07-28T16:37:26.460290+00:00
562,Maeda,Daizen,Maeda,Ipswich Town,IPS,MID,5.5,0.3,0,0,a,,,2026-07-28T16:37:26.460290+00:00
418,Maguire,Harry,Maguire,Man Utd,MUN,DEF,5.0,6.9,0,0,a,,,2026-07-28T16:37:26.460290+00:00
432,Mainoo,Kobbie,Mainoo,Man Utd,MUN,MID,5.5,1.3,0,0,a,,,2026-07-28T16:37:26.460290+00:00
351,Mamardashvili,Giorgi,Mamardashvili,Liverpool,LIV,GK,5.0,0.2,0,0,a,,,2026-07-28T16:37:26.460290+00:00
53,Manzambi,Johan,Manzambi,Aston Villa,AVL,MID,6.0,3.0,0,0,a,,,2026-07-28T16:37:26.460290+00:00
168,Marc Guiu,Marc,Guiu Paz,Chelsea,CHE,FWD,5.0,0.5,0,0,a,,,2026-07-28T16:37:26.460290+00:00
196,Markelo,Jahnoah,Markelo,Coventry City,COV,FWD,5.0,0.1,0,0,a,,,2026-07-28T16:37:26.460290+00:00
401,Marmoush,Omar,Marmoush,Man City,MCI,FWD,7.0,0.6,0,0,a,,,2026-07-28T16:37:26.460290+00:00
18,Martinelli,Gabriel,Martinelli Silva,Arsenal,ARS,MID,6.5,0.3,0,0,a,,,2026-07-28T16:37:26.460290+00:00
28,Martinez,Emiliano,Martínez Romero,Aston Villa,AVL,GK,5.0,4.3,0,0,a,,,2026-07-28T16:37:26.460290+00:00
419,Martinez,Lisandro,Martínez,Man Utd,MUN,DEF,5.0,1.1,0,0,d,75,Thigh injury - 75% chance of playing,2026-07-28T16:37:26.460290+00:00
186,Mason-Clark,Ephron,Mason-Clark,Coventry City,COV,MID,5.5,0.3,0,0,a,,,2026-07-28T16:37:26.460290+00:00
540,Masuaku,Arthur,Masuaku,Sunderland,SUN,DEF,4.0,1.5,0,0,a,,,2026-07-28T16:37:26.460290+00:00
291,Matazo,Eliot,Matazo,Hull City,HUL,MID,4.5,0.0,0,0,i,0,Knee injury - Unknown return date,2026-07-28T16:37:26.460290+00:00
349,Mateo Joseph,Mateo,Joseph Fernández-Regatillo,Leeds,LEE,FWD,4.5,0.6,0,0,a,,,2026-07-28T16:37:26.460290+00:00
223,Mateta,Jean-Philippe,Mateta,Crystal Palace,CRY,FWD,6.5,7.5,0,0,a,,,2026-07-28T16:37:26.460290+00:00
389,Matheus N.,Matheus,Nunes,Man City,MCI,DEF,6.0,5.6,0,0,a,,,2026-07-28T16:37:26.460290+00:00
555,Matthews,Remi,Matthews,Crystal Palace,CRY,GK,4.0,1.7,0,0,a,,,2026-07-28T16:37:26.460290+00:00
310,Matusiwa,Azor,Matusiwa,Ipswich Town,IPS,MID,5.0,0.1,0,0,a,,,2026-07-28T16:37:26.460290+00:00
422,Mazraoui,Noussair,Mazraoui,Man Utd,MUN,DEF,4.5,0.8,0,0,a,,,2026-07-28T16:37:26.460290+00:00
427,Mbeumo,Bryan,Mbeumo,Man Utd,MUN,MID,8.0,13.5,0,0,a,,,2026-07-28T16:37:26.460290+00:00
486,McAtee,James,McAtee,Nott'm Forest,NFO,MID,5.5,0.1,0,0,a,,,2026-07-28T16:37:26.460290+00:00
323,McAteer,Kasey,McAteer,Ipswich Town,IPS,MID,4.5,2.0,0,0,a,,,2026-07-28T16:37:26.460290+00:00
295,McBurnie,Oli,McBurnie,Hull City,HUL,FWD,5.5,2.1,0,0,a,,,2026-07-28T16:37:26.460290+00:00
284,McCarthy,Cathal,McCarthy,Hull City,HUL,DEF,4.0,0.1,0,0,a,,,2026-07-28T16:37:26.460290+00:00
378,McConnell,James,McConnell,Liverpool,LIV,MID,4.5,0.2,0,0,a,,,2026-07-28T16:37:26.460290+00:00
45,McGinn,John,McGinn,Aston Villa,AVL,MID,5.5,2.8,0,0,a,,,2026-07-28T16:37:26.460290+00:00
285,McNair,Paddy,McNair,Hull City,HUL,DEF,4.0,0.1,0,0,a,,,2026-07-28T16:37:26.460290+00:00
252,McNally,Alfie,McNally,Fulham,FUL,GK,4.0,0.1,0,0,a,,,2026-07-28T16:37:26.460290+00:00
241,McNeil,Dwight,McNeil,Everton,EVE,MID,5.5,0.1,0,0,a,,,2026-07-28T16:37:26.460290+00:00
324,Mehmeti,Anis,Mehmeti,Ipswich Town,IPS,MID,5.0,0.1,0,0,a,,,2026-07-28T16:37:26.460290+00:00
17,Merino,Mikel,Merino Zazón,Arsenal,ARS,MID,6.0,1.2,0,0,a,,,2026-07-28T16:37:26.460290+00:00
3,Meslier,Illan,Meslier,Arsenal,ARS,GK,5.0,0.1,0,0,a,,,2026-07-28T16:37:26.460290+00:00
541,Meunier,Thomas,Meunier,Sunderland,SUN,DEF,4.5,0.5,0,0,a,,,2026-07-28T16:37:26.460290+00:00
169,Mheuka,Shumaira,Mheuka,Chelsea,CHE,FWD,4.5,0.4,0,0,a,,,2026-07-28T16:37:26.460290+00:00
99,Milambo,Antoni,Milambo,Brentford,BRE,MID,5.0,0.0,0,0,d,75,Knee injury - 75% chance of playing,2026-07-28T16:37:26.460290+00:00
471,Milenković,Nikola,Milenković,Nott'm Forest,NFO,DEF,5.5,2.2,0,0,a,,,2026-07-28T16:37:26.460290+00:00
287,Millar,Liam,Millar,Hull City,HUL,MID,5.0,0.1,0,0,a,,,2026-07-28T16:37:26.460290+00:00
63,Milosavljević,Veljko,Milosavljevic,Bournemouth,BOU,DEF,5.0,0.1,0,0,a,,,2026-07-28T16:37:26.460290+00:00
33,Mings,Tyrone,Mings,Aston Villa,AVL,DEF,4.5,0.2,0,0,a,,,2026-07-28T16:37:26.460290+00:00
207,Mingueza,Oscar,Mingueza,Crystal Palace,CRY,DEF,4.5,0.1,0,0,a,,,2026-07-28T16:37:26.460290+00:00
122,Minteh,Yankuba,Minteh,Brighton,BHA,MID,6.0,0.7,0,0,a,,,2026-07-28T16:37:26.460290+00:00
204,Mitchell,Tyrick,Mitchell,Crystal Palace,CRY,DEF,4.5,7.4,0,0,a,,,2026-07-28T16:37:26.460290+00:00
121,Mitoma,Mitoma,Kaoru,Brighton,BHA,MID,6.0,0.3,0,0,i,0,Hamstring injury - Unknown return date,2026-07-28T16:37:26.460290+00:00
410,Monga,Jeremy,Monga,Man City,MCI,MID,5.0,0.0,0,0,a,,,2026-07-28T16:37:26.460290+00:00
523,Moore,Mikey,Moore,Spurs,TOT,MID,5.0,0.1,0,0,a,,,2026-07-28T16:37:26.460290+00:00
470,Morato,Felipe,Rodrigues da Silva,Nott'm Forest,NFO,DEF,5.0,0.1,0,0,a,,,2026-07-28T16:37:26.460290+00:00
563,Morita,Hidemasa,Morita,Hull City,HUL,MID,5.0,0.0,0,0,a,,,2026-07-28T16:37:26.460290+00:00
11,Mosquera,Cristhian,Mosquera,Arsenal,ARS,DEF,5.5,17.2,0,0,a,,,2026-07-28T16:37:26.460290+00:00
430,Mount,Mason,Mount,Man Utd,MUN,MID,5.5,0.1,0,0,a,,,2026-07-28T16:37:26.460290+00:00
334,Muharemović,Tarik,Muharemović,Leeds,LEE,DEF,5.0,0.6,0,0,a,,,2026-07-28T16:37:26.460290+00:00
409,Mukasa,Divine,Mukasa,Man City,MCI,MID,4.5,0.1,0,0,a,,,2026-07-28T16:37:26.460290+00:00
533,Mukiele,Nordi,Mukiele,Sunderland,SUN,DEF,5.5,8.0,0,0,a,,,2026-07-28T16:37:26.460290+00:00
547,Mundle,Romaine,Mundle,Sunderland,SUN,MID,5.0,0.0,0,0,a,,,2026-07-28T16:37:26.460290+00:00
271,Muniz,Rodrigo,Muniz Carvalho,Fulham,FUL,FWD,5.5,0.8,0,0,a,,,2026-07-28T16:37:26.460290+00:00
377,Munoz,Victor,Munoz,Liverpool,LIV,MID,6.5,0.8,0,0,a,,,2026-07-28T16:37:26.460290+00:00
472,Murillo,Murillo,Costa dos Santos,Nott'm Forest,NFO,DEF,5.5,0.2,0,0,d,75,Muscle injury - 75% chance of playing,2026-07-28T16:37:26.460290+00:00
201,Muñoz,Daniel,Muñoz Mejía,Crystal Palace,CRY,DEF,5.5,12.3,0,0,a,,,2026-07-28T16:37:26.460290+00:00
233,Mykolenko,Vitalii,Mykolenko,Everton,EVE,DEF,4.5,1.5,0,0,a,,,2026-07-28T16:37:26.460290+00:00
405,N.Gonzalez,Nico,González Iglesias,Man City,MCI,MID,5.5,0.1,0,0,a,,,2026-07-28T16:37:26.460290+00:00
166,N.Jackson,Nicolas,Jackson,Chelsea,CHE,FWD,6.5,0.4,0,0,a,,,2026-07-28T16:37:26.460290+00:00
469,N.Williams,Neco,Williams,Nott'm Forest,NFO,DEF,5.0,13.1,0,0,a,,,2026-07-28T16:37:26.460290+00:00
237,Ndiaye,Iliman,Ndiaye,Everton,EVE,MID,6.0,20.6,0,0,a,,,2026-07-28T16:37:26.460290+00:00
483,Ndoye,Dan,Ndoye,Nott'm Forest,NFO,MID,5.5,0.7,0,0,a,,,2026-07-28T16:37:26.460290+00:00
466,Neave,Sean,Neave,Newcastle,NEW,FWD,4.5,0.7,0,0,a,,,2026-07-28T16:37:26.460290+00:00
39,Nedeljkovic,Kosta,Nedeljkovic,Aston Villa,AVL,DEF,4.0,0.4,0,0,a,,,2026-07-28T16:37:26.460290+00:00
24,Nelson,Reiss,Nelson,Arsenal,ARS,MID,5.5,0.0,0,0,a,,,2026-07-28T16:37:26.460290+00:00
156,Neto,Pedro,Lomba Neto,Chelsea,CHE,MID,6.5,1.2,0,0,a,,,2026-07-28T16:37:26.460290+00:00
478,Netz,Luca,Netz,Nott'm Forest,NFO,DEF,4.5,0.0,0,0,a,,,2026-07-28T16:37:26.460290+00:00
369,Ngumoha,Rio,Ngumoha,Liverpool,LIV,MID,6.0,1.5,0,0,a,,,2026-07-28T16:37:26.460290+00:00
224,Nketiah,Eddie,Nketiah,Crystal Palace,CRY,FWD,5.5,0.4,0,0,a,,,2026-07-28T16:37:26.460290+00:00
347,Nmecha,Lukas,Nmecha,Leeds,LEE,FWD,5.5,0.6,0,0,a,,,2026-07-28T16:37:26.460290+00:00
22,Nwaneri,Ethan,Nwaneri,Arsenal,ARS,MID,5.5,0.0,0,0,a,,,2026-07-28T16:37:26.460290+00:00
375,Nyoni,Trey,Nyoni,Liverpool,LIV,MID,5.0,0.0,0,0,a,,,2026-07-28T16:37:26.460290+00:00
21,Nørgaard,Christian,Nørgaard,Arsenal,ARS,MID,5.0,0.1,0,0,a,,,2026-07-28T16:37:26.460290+00:00
309,Núñez,Marcelino,Núñez,Ipswich Town,IPS,MID,5.0,0.2,0,0,a,,,2026-07-28T16:37:26.460290+00:00
232,O'Brien,Jake,O'Brien,Everton,EVE,DEF,5.0,0.5,0,0,a,,,2026-07-28T16:37:26.460290+00:00
539,O'Nien,Luke,O'Nien,Sunderland,SUN,DEF,4.0,2.3,0,0,a,,,2026-07-28T16:37:26.460290+00:00
